Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
"Taken 2","Taken 2 (2012)",2012,Action|Crime|Thriller,"The retired CIA agent Bryan Mills invites his teenage daughter Kim and his ex-wife Lenore, who has separated from her second husband, to spend a couple of days in Istanbul where he is working. Meanwhile, the patriarch of the community of the Albanian gang of human trafficking, Murad Krasniqi, seeks revenge for the death of his son and organizes another gang to kidnap Bryan and his family. Bryan and Lenore are abducted by the Albanians, but Kim escapes and is the only hope that Bryan has to escape and save Lenore.",https://hydramovies.com/wp-content/uploads/2018/04/Taken-2-Movie-Poster.jpg,tt1397280,6.3,92,English,SBZ5sl2-bgU
"Take Shelter","Take Shelter (2011)",2011,Action|Drama|Thriller,"Curtis, a father and husband, is starting to experience bad dreams and hallucinations. Assuming mental illness, he seeks medical help and counseling. However, fearing the worst, he starts building an elaborate and expensive storm shelter in their backyard. This storm shelter threatens to tear apart his family, threatens his sanity and his standing in the community, but he builds it to save his family's life.",https://hydramovies.com/wp-content/uploads/2018/04/Take-Shelter-Movie-Poster.jpg,tt1675192,7.4,121,English,I5U4TtYpKIc
"Take Me Home Tonight","Take Me Home Tonight (2011)",2011,Action|Comedy|Drama|Romance,"It's the late 1980s, when Wall Street is riding high, and it seems as if the entire country is cashing in on the bumper profits. Disgusted with the materialism that surrounds him, Matt Franklin, a brilliant young MIT graduate, has walked out on his well-paid position at a local lab and taken a low-level job as a video clerk, much to his father Bill's consternation. And the crises keep piling up in Matt's life. His best buddy Barry has just gotten fired from his job, his brainy sister Wendy is getting hitched to her vapid boyfriend Kyle, and the gorgeous Tori Frederking, long-time object of Matt's unattainable adoration, is suddenly back in the picture. Now, on one wild, woolly and irresponsible evening, everything is coming to a head, with explosive results.",https://hydramovies.com/wp-content/uploads/2018/04/Take-Me-Home-Tonight-Movie-Poster.jpg,tt0810922,6.3,0,English,IbqyF-1ZsAc
Syriana,"Syriana (2005)",2005,Action|Drama|Thriller,"American oil companies Connex and smaller Killen are undergoing a merger, the new company named Connex-Killen. The move is in response to Connex losing a number of oil fields in the Persian Gulf region as Prince Nasir Al-Subaai, his country's foreign minister, and the oldest son of the Emir and thus the heir apparent to the throne, signed a contract with the Chinese instead. As Killen somehow managed to get the contract for the oil fields in Kazahkstan, the merger would give Connex-Killen additional control of the industry in the Middle East. Connex's retained law firm, headed by Dean Whiting, assigns Bennett Holiday to demonstrate to the US Department of Justice that due diligence has been done to allow the merger to proceed i.e. that the merger would not break any antitrust regulations. The US government is unhappy with Prince Nasir's decision to award the contract to the Chinese, and in combination with issues around illegal weapons, the CIA assigns field agent Bob Barnes, who has ...",https://hydramovies.com/wp-content/uploads/2018/04/Syriana-Movie-Poster.jpg,tt0365737,6.9,128,English,JvTni7Nggi0
"Synecdoche, New York","Synecdoche, New York (2008)",2008,Action|Comedy|Drama|Romance,"Theater director Caden Cotard is mounting a new play. Fresh off of a successful production of Death of a Salesman, he has traded in the suburban blue-hairs and regional theater of Schenectady for the cultured audiences and bright footlights of Broadway. Armed with a MacArthur grant and determined to create a piece of brutal realism and honesty, something into which he can put his whole self, he gathers an ensemble cast into a warehouse in Manhattan's theater district. He directs them in a celebration of the mundane, instructing each to live out their constructed lives in a small mock-up of the city outside. As the city inside the warehouse grows, Caden's own life veers wildly off the tracks. The shadow of his ex-wife Adele, a celebrated painter who left him years ago for Germany's art scene, sneers at him from every corner. Somewhere in Berlin, his daughter Olive is growing up under the questionable guidance of Adele's friend, Maria. He's helplessly driving his marriage to actress ...",https://hydramovies.com/wp-content/uploads/2018/04/Synecdoche-New-York-Movie-Poster.jpg,tt0383028,7.5,124,English,CkdnF4jTHNc
Swordfish,"Swordfish (2001)",2001,Action|Crime|Thriller,"When the DEA shut down its dummy corporation operation codenamed SWORDFISH in 1986, they had generated $400 million which they let sit around; fifteen years of compound interest has swelled it to $9.5 billion. A covert counter-terrorist unit called Black Cell, headed by the duplicitious and suave Gabriel Shear, wants the money to help finance their raise-the-stakes vengeance war against international terrorism, but it's all locked away behind super-encryption. He brings in convicted hacker Stanley Jobson, who only wants to see his daughter Holly again but can't afford the legal fees, to slice into the government mainframes and get the money.",https://hydramovies.com/wp-content/uploads/2018/04/Swordfish-Movie-Poster.jpg,tt0244244,6.5,99,English,lFwtY1bxlNc
"Sweeney Todd: The Demon Barber of Fleet Street","Sweeney Todd: The Demon Barber of Fleet Street (2007)",2007,Action|Drama|Horror|Musical|Thriller,"In the Victorian London, the barber Benjamin Barker is married to the gorgeous Lucy and they have a lovely child, Johanna. The beauty of Lucy attracts the attention of the corrupt Judge Turpin, who falsely accuses the barber of a crime that he did not commit and abuses Lucy later after gaining custody of her. After fifteen years in exile, Benjamin returns to London under the new identity of Sweeney Todd, seeking revenge against Turpin. He meets the widow Mrs. Lovett who is the owner of a meat pie shop who tells him that Lucy swallowed arsenic many years ago, and Turpin assigned himself tutor of Johanna. He opens a barber shop above her store, initiating a crime rampage against those who made him suffer and lose his beloved family.",https://hydramovies.com/wp-content/uploads/2018/04/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street-Movie-Poster.jpg,tt0408236,7.4,116,English,_4R72KROZ20
S.W.A.T.,"S.W.A.T. (2003)",2003,Action|Adventure|Crime|Thriller,"Based off of a one time T.V. show, two Los Angeles S.W.A.T. officers Jim Street and Brian Gamble were sent in to foil an extremely violent bank robbery. Although they thwarted the robbery, they shot a hostage in the process. Street was suspended from S.W.A.T. while Gamble was fired altogether. After 6 months, a veteran S.W.A.T. officer, Daniel Harrelson or ""Hondo"", is told to assemble a S.W.A.T. team for his division. He chooses other S.W.A.T. officers as well as 3 rookies. However, after they pass the S.W.A.T. training, they receive a message that a French crime boss, known as Alex Montell is trying to escape from prison. This will not be easy to prevent, especially after Montell promises $100 Million to his rescuers.",https://hydramovies.com/wp-content/uploads/2018/04/S.W.A.T.-Movie-Poster.jpg,tt0257076,6,117,English,tLhMJFw5HVQ
Surrogates,"Surrogates (2009)",2009,Action|Crime|Mystery|Sci-Fi|Thriller,"People are living their lives remotely from the safety of their own homes via robotic surrogates -- sexy, physically perfect mechanical representations of themselves. It's an ideal world where crime, pain, fear and consequences don't exist. When the first murder in years jolts this utopia, FBI agent Greer discovers a vast conspiracy behind the surrogate phenomenon and must abandon his own surrogate, risking his life to unravel the mystery.",https://hydramovies.com/wp-content/uploads/2018/04/Surrogates-Movie-Poster.jpg,tt0986263,6.3,89,English,UGwQ74cH5O0
"Surf's Up","Surf's Up (2007)",2007,Action|Animation|Comedy|Family|Sport,"This story follows a teenage rock hopper penguin named Cody Maverick from his hometown of Shiverpool, Antarctica, where all of the other penguins think he's nothing but a surfing fool, to the ""Big Z Memorial Surf Off"" on Pen Gu Island. Young Cody is determined to win the most important competition in the world of penguin surfing in honor of ""Big Z,"" a deceased surfing legend whom he has idolized since childhood. But the waves in Pen Gu are different than in Shiverpool, and the competition is steep. The current champ, egotistical Tank Evans, isn't just about to let this little penguin knock him from first place without a fight. When Cody wipes out and encounters Geek, a recluse aging former surfer, living in the jungle, he learns some important lessons about life and surfing, and even teaches Geek a thing or two.",https://hydramovies.com/wp-content/uploads/2018/04/Surfs-Up-Movie-Poster.jpg,tt0423294,6.7,85,English,X8dKvkSfDVc
"Supermensch: The Legend of Shep Gordon","Supermensch: The Legend of Shep Gordon (2013)",2013,Action|Biography|Documentary|Music,"In his directorial debut, Mike Myers documents the astounding career of Hollywood insider, the loveable Shep Gordon, who fell into music management by chance after moving to LA straight out of college, and befriending Janis Joplin, Jim Morrison and Jimi Hendrix. Shep managed rock stars such as Pink Floyd, Luther Vandross, Teddy Pendergrass and Alice Cooper, and later went on to manage chefs such as Emeril Lagasse, ushering in the era of celebrity chefs on television. Stuffed with fantastic archive footage the film traces Shep's transformation from the 1970's hedonist to today's practicing Buddhist yearning for a family of his own.",https://hydramovies.com/wp-content/uploads/2018/04/Supermensch-The-Legend-of-Shep-Gordon-Movie-Poster.jpg,tt3074780,7.4,85,English,Zd0VOkPOrV0
Superman/Doomsday,"Superman/Doomsday (2007)",2007,Action|Adventure|Animation|Drama|Sci-Fi,"When LexCorps accidentally unleash a murderous creature, Doomsday, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",https://hydramovies.com/wp-content/uploads/2018/04/SupermanDoomsday-Movie-Poster.jpg,tt0934706,7,75,English,m4eTGnLVEBU
